variable,product,ice_type,year,month,year-month,region,min,max,mean,median,std,dyn_range
snow_depth,AWI,fyi,2021,10,2021-10-15,12.0,0.09703200310468674,0.26747357845306396,0.13018962740898132,0.12290553003549576,0.032729651778936386,0.1469544026255607
snow_depth,AWI,fyi,2021,10,2021-10-15,13.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,14.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,15.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,16.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,17.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,18.0,,,,,,
snow_depth,AWI,fyi,2021,10,2021-10-15,100.0,0.006608542986214161,0.2835533618927002,0.09346285462379456,0.09646844863891602,0.03430894762277603,0.1610791842266917
snow_depth,AWI,myi,2021,10,2021-10-15,0.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,1.0,0.0860929861664772,0.31055423617362976,0.22884885966777802,0.22519353032112122,0.0328495092689991,0.1198891833424568
snow_depth,AWI,myi,2021,10,2021-10-15,2.0,0.060487713664770126,0.20871515572071075,0.15426772832870483,0.17421385645866394,0.04425555095076561,0.13949177011847497
snow_depth,AWI,myi,2021,10,2021-10-15,3.0,0.11629409343004227,0.14743934571743011,0.1318667232990265,0.1318667232990265,0.015572626143693924,0.029899442195892342
snow_depth,AWI,fyi,2021,10,2021-10-15,11.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,4.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,6.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,7.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,8.0,0.15842844545841217,0.2820751965045929,0.2457425743341446,0.24702605605125427,0.029787534847855568,0.10568662583827976
snow_depth,AWI,myi,2021,10,2021-10-15,9.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,10.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,11.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,12.0,0.11350813508033752,0.3183552026748657,0.2505553960800171,0.2614747881889343,0.04105263948440552,0.15103138983249664
snow_depth,AWI,myi,2021,10,2021-10-15,100.0,0.060487713664770126,0.3183552026748657,0.2261962890625,0.22506004571914673,0.03983014076948166,0.18529162272810934
snow_depth,AWI,myi,2021,10,2021-10-15,18.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,17.0,,,,,,
snow_depth,AWI,myi,2021,10,2021-10-15,16.0,,,,,,
