ice_draft_01_mean,ice_draft_01_median,ice_draft_01_std,ice_draft_01_min,ice_draft_01_max,ice_draft_01_count,ice_draft_mwarren_01_mean,ice_draft_mwarren_01_median,ice_draft_mwarren_01_std,ice_draft_mwarren_01_min,ice_draft_mwarren_01_max,ice_draft_mwarren_01_count,mooring,date,ow_count_01,fyi_count_01,myi_count_01,ambiguous_count_01,ow_fraction_01,fyi_fraction_01,myi_fraction_01,ambiguous_fraction_01,mean_draft,median_draft,std_draft,min_draft,max_draft,n_draft,mean_draft_rolling_mean,ice_draft_01_mean_rolling_mean,ice_draft_mwarren_01_mean_rolling_mean,ow_fraction_01_rolling_mean,fyi_fraction_01_rolling_mean,myi_fraction_01_rolling_mean,ambiguous_fraction_01_rolling_mean,Year-Month,Month,month,month_of_season
0.8609686099368099,0.8551285960141661,0.4187907101692154,0.30235678586736753,1.3400620977626274,8.0,0.7462865493895834,0.7233135933020294,0.4612929608397891,0.14355848106350358,1.2651239915676253,8.0,b,2021-01-18,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9765472151540854,0.87,0.634043905586281,0.07,7.16,84888.0,0.9469944921857805,0.9430765149334667,0.9172596269847818,0.0,0.9629629629629629,0.0,0.037037037037037035,2021-01,Jan,1,4
0.6758020497415766,0.7431613577133751,0.2680678009095806,0.1939752578502566,1.0170681069738752,9.0,0.6518834974230603,0.7420240326245747,0.3205596679613606,0.0453364672129795,1.0711072132880375,9.0,a,2021-01-19,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.996064947247733,0.91,0.602138491985156,0.01,10.82,86347.0,0.9306529149411915,0.7289632836836752,0.7556145285908944,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
1.205397333919661,1.226749533605667,0.1886142245358936,0.9532110450280448,1.402116486617352,6.0,1.263575593226743,1.2936997540618427,0.20546713180714335,0.9311466566085939,1.4994804873986085,6.0,b,2021-01-19,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9172635346445202,0.83,0.8895653073978421,0.02,11.16,86334.0,0.9199151638433366,0.9430765149334667,0.9172596269847818,0.0,0.9629629629629629,0.0,0.037037037037037035,2021-01,Jan,1,4
,,,,,4.0,,,,,,4.0,b,2021-01-20,,,,,,,,,0.5390366742463997,0.24,0.709185278415277,0.01,6.37,85755.0,0.9519416303168068,0.9069823190590024,0.8678552231455972,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.8179411162532908,0.7950737852087495,0.13497315240916463,0.5826968135388487,0.9911176983636192,10.0,0.8236337467680699,0.8358925797487844,0.15534718576177792,0.5254243571704258,1.0116589375096345,10.0,a,2021-01-12,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0157375,0.88,0.7386034019918359,0.01,11.1,86400.0,1.0429824738948736,0.8215655284322314,0.8202076765715365,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.888604105842916,0.9450150927334429,0.4042773850522772,0.1008903096951495,1.5063880852197273,14.0,0.8720119515983752,0.9151640214858343,0.274324003753333,0.18068251027841956,1.2975059858228728,13.0,b,2021-01-13,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0164392361111112,0.84,0.6073640196278562,0.21,6.69,86400.0,0.8687877540786604,0.8424992902366042,0.917694221347933,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.9213950120200571,0.9360326532706518,0.2759334806329863,0.4057041268015136,1.3328545444210405,13.0,0.7853861353191831,0.7982342890073015,0.30220275361479804,0.27101511207396217,1.2823788874323432,13.0,a,2021-01-22,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0648087962962964,0.87,0.8302929454841115,0.01,10.29,86400.0,0.8879959559208076,0.7917644349877604,0.7346038125719858,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.654581013320536,0.6260538087051278,0.4993703999395455,0.11201131298103753,1.5748549302700237,7.0,0.593703526820465,0.6369364656968629,0.4972805407750063,0.06378947611477326,1.4883859760561577,7.0,b,2021-01-22,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,1.374919097222222,1.02,0.9765708910019438,0.31,7.9,86400.0,1.1107477524801808,0.5808570414557813,0.5784440354532681,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.9643171893731477,1.0389043992265545,0.2989474896316191,0.46796239358396163,1.2684099928003332,5.0,1.092339319511742,1.1471690446952254,0.27704371988613774,0.6658728573629069,1.42719022789981,5.0,d,2021-01-22,0.0,0.0,1.0,4.0,0.0,0.0,0.2,0.8,1.5012513744053888,1.14,1.2696672268412514,0.04,18.21,86401.0,0.886024615091991,0.9501941383570413,1.0927932233103763,0.0,0.0,0.5736842105263158,0.4263157894736842,2021-01,Jan,1,4
0.5071330695910267,0.37191891682536776,0.43943186685398866,0.10096844885306228,1.5881879813557687,11.0,0.5631845440860711,0.4727696110339511,0.4256378030420429,0.14953250885147834,1.6069641806411763,11.0,b,2021-01-23,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0453977384521014,0.95,0.879795880398204,0.18,8.03,86401.0,1.3013181118914412,0.5808570414557813,0.5784440354532681,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
,,,,,1.0,,,,,,1.0,b,2021-01-24,,,,,,,,,1.4836375,1.02,1.3491350786054126,0.18,13.29,86400.0,1.3013181118914412,0.5808570414557813,0.5784440354532681,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.9360710873409348,0.9908449090814916,0.3646797037337984,0.18942460049984933,1.5453727467100942,19.0,1.0932471271090105,1.1366038111951569,0.32407110345470064,0.31585196397334264,1.621156522590115,19.0,d,2021-01-24,0.0,0.0,18.0,1.0,0.0,0.0,0.9473684210526315,0.05263157894736842,0.1681277798369162,0.17,0.084114804163883,0.02,0.65,43168.0,1.1275747514715857,0.9501941383570413,1.0927932233103763,0.0,0.0,0.5736842105263158,0.4263157894736842,2021-01,Jan,1,4
1.048320022328196,1.2108593088557105,0.41270887494687325,0.13461646597388666,1.3804438902926262,10.0,1.0762591319612624,1.0259103805153078,0.36968313877850784,0.40672962171414456,1.7134165777230677,10.0,d,2021-01-16,0.0,4.0,4.0,2.0,0.0,0.4,0.4,0.2,1.69145426557563,1.26,1.4230702063393077,0.02,11.8,86401.0,1.69145426557563,1.048320022328196,1.0762591319612624,0.0,0.4,0.4,0.2,2021-01,Jan,1,4
0.8457811672466263,0.823933899797803,0.18103632607740008,0.624506750604233,1.0441599864603304,5.0,0.9241488102168531,0.9573892120341174,0.2085199592412224,0.6395690652262813,1.1494377235182096,5.0,a,2021-01-17,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.973832092705572,0.84,0.9589983529408028,0.01,11.54,86381.0,1.0098502478968843,0.7293742975823508,0.74539212668835,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.6856389444085123,0.7676805032592536,0.32467128572209625,0.211037103093571,1.0695994721003548,5.0,0.6962206819296168,0.7920841513159457,0.3306460914365598,0.23841217407517826,1.1015149668031037,5.0,d,2021-01-06,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9455037134018468,0.76,0.6757164746845983,0.01,6.36,86309.0,1.1430015644589353,0.6856389444085123,0.6962206819296168,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.717806486027107,0.6660352753977011,0.3900582287698475,0.3196389443764278,1.183932609164992,5.0,0.7535282259170247,0.6189409327766304,0.47973527926927545,0.2684416477140457,1.3361024918246167,5.0,a,2021-01-07,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,1.0177235042735042,0.9001027578159646,0.8805253570105349,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.7522909959789571,0.648496200780309,0.34334267059982726,0.06590776872186122,1.2706607482661525,20.0,0.8601475854849638,0.8484589457936464,0.3647825151949243,0.10102090754288087,1.3632332910077047,20.0,b,2021-01-01,0.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8282337962962962,0.7,0.6517089695871884,0.07,7.16,86400.0,0.8503282800859007,0.6465647636624735,0.6837183636282457,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
,,,,,1.0,,,,,,1.0,d,2021-01-01,,,,,,,,,1.0984112691745376,0.98,0.5192317824219499,0.01,4.47,86182.0,0.9984158827943704,0.966741785527179,0.916941241887042,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
,,,,,4.0,,,,,,4.0,a,2019-01-31,,,,,,,,,1.4642605324074074,1.12,1.2533301584248608,0.04,14.53,86400.0,1.5370056712962963,,,,,,,2019-01,Jan,1,4
,,,,,2.0,,,,,,2.0,b,2019-01-31,,,,,,,,,1.1919902547424222,1.08,0.6665863975616164,0.02,10.12,86401.0,1.2018415728817702,1.1540212527008418,1.4596348529234686,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
2.8170418014615666,2.9970339516833615,0.5079365533054655,2.0310831632194932,3.399059665744083,7.0,2.2489944601447442,2.1428628261282556,0.19844983505888,2.0209104233348922,2.514328622819047,7.0,d,2019-01-31,0.0,4.0,2.0,1.0,0.0,0.5714285714285714,0.2857142857142857,0.14285714285714285,1.1520139813196606,0.94,1.01817206196574,0.08,11.73,86401.0,1.0753393826621092,2.654303049650769,2.1031745293416604,0.0,0.5857142857142856,0.3428571428571428,0.07142857142857144,2019-01,Jan,1,4
0.9894939262612235,0.9968984201800303,0.12095874096519055,0.8090558955850091,1.1283838259813,8.0,1.1883644342235455,1.1939446554342075,0.14793331063526124,0.9688958178122663,1.3723649788569017,8.0,b,2019-01-25,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.580263773148148,1.03,1.4059483782682514,0.39,10.22,86400.0,1.3273555254289287,0.9469573527698174,1.1571695351167224,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
1.1317150352053895,1.1457286660566122,0.15964249865347216,0.9168962417792977,1.3519132308927782,9.0,1.2980179827189267,1.3208278134117308,0.1831587260945555,1.0617572128777395,1.569882968791636,9.0,b,2019-01-16,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9891025462962963,0.93,0.5557463227897559,0.26,6.36,86400.0,1.0197554108796296,1.1043437032876406,1.3248362279081953,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
2.2485731602151295,2.2978340817846807,0.5123570928500816,1.530852624173096,3.1533897781812996,11.0,2.012239191033919,1.8854656820413336,0.3128969526509984,1.5592876781440446,2.4054073624761605,11.0,d,2019-01-16,0.0,2.0,8.0,1.0,0.0,0.18181818181818182,0.7272727272727273,0.09090909090909091,0.6313031078497872,0.3,0.6347291795444615,0.08,5.0,64868.0,1.0107513188506043,2.298135473974308,1.9580512964966879,0.0,0.4144522144522145,0.3757575757575758,0.2097902097902098,2019-01,Jan,1,4
0.966741785527179,0.898843650835681,0.21647714364275505,0.6965341521062988,1.3329049963371244,11.0,0.916941241887042,0.950482823660126,0.2014078421104084,0.4751001310230694,1.2145439363890462,11.0,d,2021-01-03,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.092613048460087,0.78,0.8728314341314618,0.02,8.55,86401.0,1.0955121588173125,0.966741785527179,0.916941241887042,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.6693707054758091,0.6353236249845541,0.3247544993712913,0.2580239920021301,1.1432807919826122,6.0,0.6773053988889092,0.6164509699254722,0.3488455937633195,0.27380220149249807,1.2224184162337863,6.0,a,2021-01-04,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.9872432343188916,0.8064224490968008,0.8304929968524404,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
,,,,,2.0,,,,,,2.0,b,2021-01-04,,,,,,,,,1.0700691124205552,0.76,0.9351334511791186,0.01,10.18,86381.0,1.0458667737507312,0.728783376553551,0.7511780670391174,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.827481269015687,0.9110331091504128,0.3151032520803837,0.13524993924459433,1.210855741579541,29.0,0.8648110192813145,0.9707724777087798,0.35664837161302504,0.15292834027665164,1.3249871534951376,29.0,b,2021-01-05,0.0,29.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0936010416666668,0.77,0.9831367533366634,0.03,10.06,86400.0,1.0361392939277734,0.8203368274949581,0.8565318824816718,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
,,,,,4.0,,,,,,4.0,a,2021-01-06,,,,,,,,,,,,,,,1.0177235042735042,0.8231920737025794,0.8127853709699929,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
0.6300854840914151,0.6702082451769782,0.19336491778814874,0.3852148150704991,0.8977954131366201,8.0,0.6375451147969202,0.6777950404239076,0.20723858272508078,0.35557461353716685,0.87707401041239,8.0,b,2021-01-06,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9813316975497972,0.78,0.8113829869803165,0.05,9.67,86401.0,1.0361392939277734,0.8203368274949581,0.8565318824816718,0.0,1.0,0.0,0.0,2021-01,Jan,1,4
1.1585011918122847,1.1361368616120284,0.08483086971547645,1.0300172184599972,1.284232923331061,9.0,1.4495216917204945,1.4139545221070413,0.09359641509827706,1.3094132218742018,1.5874158533915816,9.0,b,2019-01-19,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9993729166666668,0.84,0.545933015362279,0.32,5.45,86400.0,1.0024842580477464,1.1923682251293104,1.4049945878936323,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
0.7106367865285419,0.8071936332572565,0.1773722676830505,0.4667434177560508,0.8647365214577349,5.0,0.754934034244576,0.8325176459773787,0.15258211430642404,0.5677455047851434,0.9049630083917092,5.0,a,2019-01-20,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.243867013888889,0.85,1.496178890151146,0.05,16.04,86400.0,1.0984412359936007,0.9701782147992821,0.9808767218328928,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
0.8267336643630452,0.8233798325744577,0.23364996280196762,0.539706895231514,1.3013777232054526,10.0,0.8704807125322688,0.9040987170687891,0.26630233486580274,0.4728690571207108,1.37076091168149,10.0,a,2019-01-13,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0185178240740742,0.95,0.5230703138049771,0.14,8.12,86400.0,0.8835626736111111,0.8361925023396339,0.8935261340017412,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
1.0692186504539936,1.0630222801842377,0.046596971044109196,1.0259482223298293,1.1609549416237073,7.0,1.2577150262861785,1.2578251640050988,0.03100905546754255,1.1976982029646215,1.2953503933052715,7.0,b,2019-01-13,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8813943287037037,0.86,0.2437197636646087,0.43,3.35,86400.0,0.972789959490741,1.072810666910467,1.2907464781454439,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
0.8456513403162227,0.8153173198325709,0.2391921820325489,0.4239739000262754,1.3119998725664859,10.0,0.9165715554712136,0.9673579355136752,0.20300628962957729,0.5872808861162988,1.2803479142297902,10.0,a,2019-01-14,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.748607523148148,0.62,0.6331337535449364,0.02,8.05,86400.0,0.9046608024691358,0.851894154638588,0.9380668629781995,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
2.34668732905818,2.5823426689069593,0.6058904500414214,1.5460117316267332,3.04874734238808,5.0,1.9963526492808152,1.9332364071156882,0.37849047753934795,1.5202216668805906,2.5526130371163065,5.0,d,2019-01-14,0.0,3.0,2.0,0.0,0.0,0.6,0.4,0.0,1.156672144998322,0.96,0.9052337842723044,0.03,9.62,86401.0,1.0907347516090844,1.799984766893731,1.5984568426643706,0.0,0.37171717171717167,0.5702020202020203,0.05808080808080809,2019-01,Jan,1,4
1.01188920550922,1.0176520689074626,0.11440936600158334,0.8377748303130345,1.201568871809198,13.0,1.2933521115290614,1.2930802286732315,0.08618800944489914,1.1540063361003559,1.421694783940238,13.0,b,2019-01-15,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0124127314814817,0.92,0.5328857671656085,0.04,7.76,86400.0,0.9910482928240741,1.0232106674700792,1.2462088243419294,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
0.883297459236496,0.9068186901380954,0.0687771798393709,0.7856537730689244,0.9970810425841377,7.0,1.0271483209311159,1.0194472115638993,0.07976100163769174,0.9296923591574291,1.1589216045932185,7.0,a,2019-01-16,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9468570601851852,0.85,0.5869169615437617,0.03,6.42,86400.0,0.9839111772019826,0.9313633144393311,0.9794699115935314,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
0.5447107059154114,0.4634046074894757,0.27090918456981766,0.28328814077857006,0.8877163449976583,6.0,0.4577340560356759,0.2574541052684764,0.4004668925782478,0.14498876205545327,0.9841084117350101,6.0,a,2019-01-24,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0835388141066449,0.94,1.1244243566762062,0.02,11.67,86399.0,1.0548323121459149,0.5447107059154114,0.4577340560356759,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
,,,,,4.0,,,,,,4.0,b,2019-01-24,,,,,,,,,1.0539939814814816,1.05,0.1772971255570739,0.35,4.58,86400.0,1.3088684959235484,0.9469573527698174,1.1571695351167224,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
0.9454534630001463,1.0464531800265542,0.23647187443449,0.5418481429143924,1.1566997627455191,6.0,1.0640932755241908,1.1203113763816628,0.22411672978520786,0.7702468669133112,1.338360363030818,6.0,a,2019-01-17,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.157339120370371,0.91,0.8567936795111746,0.02,10.0,86400.0,1.0539439318316122,0.9599339724803672,1.0004360303009705,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
0.8800197787117138,0.9345682063397083,0.11684501579093746,0.6814786528611487,1.0301784859798062,13.0,1.1357501768335507,1.1909579736747395,0.11983920664209079,0.940198785295377,1.279327528669876,13.0,b,2019-01-17,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0812835648148147,0.83,0.8743341839340174,0.02,11.01,86400.0,1.015678912037037,1.1151752009925695,1.3497733206706553,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
1.0510509952044593,1.0715143442080886,0.274210278150347,0.7603451548591271,1.4500579433439125,5.0,0.9100664944476055,0.9015938855218907,0.25812559352350417,0.656512016313654,1.3153264498559984,5.0,a,2019-01-18,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.082841005104226,0.91,0.6461843110394465,0.51,7.65,86399.0,1.0919285482430676,0.8976096759924108,0.939060531286872,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
1.3937507937242393,1.4418596040120903,0.1284962849612847,1.2407510951349037,1.5097193599307166,5.0,1.572224640551243,1.6302801778090055,0.10946878621256505,1.420084549610083,1.6823422760137594,5.0,b,2019-01-18,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9962228009259256,0.87,0.5239655080240149,0.68,6.67,86400.0,1.0193010404551537,1.1892472962234013,1.3860905716034615,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
2.299145932649614,2.2585844532593673,0.347281168676553,1.7723922258973825,2.8182240721349454,13.0,1.8655620491753295,1.8173300772017922,0.3054550714741771,1.2820749235959168,2.3174781162179627,13.0,d,2019-01-18,0.0,6.0,0.0,7.0,0.0,0.46153846153846156,0.0,0.5384615384615384,1.2442787037037035,1.0,0.8564993462295994,0.35,9.67,86400.0,0.9377909057767454,2.273859546432372,1.9389006201046244,0.0,0.32167832167832167,0.36363636363636365,0.3146853146853147,2019-01,Jan,1,4
,,,,,3.0,,,,,,3.0,a,2019-01-19,,,,,,,,,1.0287385416666666,0.93,0.4279857645373651,0.45,5.63,86400.0,1.1102208128689548,0.9639970268494982,1.0016808602557172,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
1.1788901679973731,1.205539231281343,0.21681653158890543,0.7708827539167176,1.471515819398925,15.0,1.2058603910186037,1.2912544573835665,0.2395005930358515,0.7469789929381333,1.5063083248121067,15.0,a,2022-01-24,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.336331207537124,1.1,0.7532845880669833,0.41,8.32,86399.0,1.3630655458981917,1.5592769687242227,1.5143344146639515,0.0,1.0,0.0,0.0,2022-01,Jan,1,4
1.5159818287177604,1.5115545578125393,0.05490032883810697,1.3982451347607754,1.5852203602549413,12.0,1.5447126510846252,1.5434376475626919,0.05200220605737568,1.4739425796700831,1.638986264463071,12.0,b,2022-01-24,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.669933101851852,1.17,1.3145052606566043,0.47,11.78,86400.0,1.5250361111111113,1.5994991358067012,1.576835680426951,0.0,0.8867521367521367,0.019230769230769232,0.09401709401709402,2022-01,Jan,1,4
1.939663769451072,1.928495108407565,0.1892469520724388,1.6723833011582372,2.252409466316871,12.0,1.8228084383092993,1.8142220543935514,0.16130439111344091,1.5786808970181345,2.1148009749743135,12.0,a,2022-01-25,0.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3897998842592592,1.08,0.8855984448997705,0.3,9.58,86400.0,1.440833498073341,1.5964216955369581,1.5297538276713423,0.0,1.0,0.0,0.0,2022-01,Jan,1,4
,,,,,3.0,,,,,,3.0,d,2022-01-25,,,,,,,,,1.1987425601280874,1.05,0.8895169713183604,0.01,12.22,86191.0,1.258570079381732,1.1503955998321869,1.2966695969001023,0.0,0.11538461538461539,0.5538461538461539,0.3307692307692308,2022-01,Jan,1,4
1.6623961879883682,1.6786796783946152,0.1309239476091546,1.4728176608208696,1.8029777685008075,6.0,1.9174449711724018,1.9160226612567746,0.10172327633974504,1.789187542973307,2.0450450166088623,6.0,b,2022-01-17,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,1.308698263888889,1.03,0.747237841571619,0.45,5.26,86400.0,1.5040497562135047,1.6437016192864966,1.7004212746445573,0.0,0.632183908045977,0.3563218390804597,0.011494252873563218,2022-01,Jan,1,4
1.345620590009294,1.2244616582627244,0.28199969620212434,0.9697482555736281,2.0377514491511204,29.0,1.3536334954696467,1.270438070783918,0.313824983795774,0.9223722415692625,1.9953588158911326,29.0,b,2022-01-18,0.0,26.0,2.0,1.0,0.0,0.896551724137931,0.06896551724137931,0.034482758620689655,1.5231528935185186,1.05,1.1671913530276476,0.12,9.29,86400.0,1.496148714546838,1.6351926869090174,1.6913522300265182,0.0,0.7241379310344828,0.2672413793103448,0.008620689655172414,2022-01,Jan,1,4
1.1157010819548125,1.116279455230816,0.02291964463196839,1.0805958912954647,1.1415566867428797,5.0,1.097841226506498,1.1027539136938451,0.01749795860482096,1.0792487722422857,1.1218329145435038,5.0,a,2022-01-19,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.774614583333333,1.12,1.5036793878981547,0.35,10.09,86400.0,1.405300428856558,1.218217303193458,1.1937327339529502,0.0,1.0,0.0,0.0,2022-01,Jan,1,4
1.923088079861828,1.8926767597234617,0.18389701398340383,1.6329137006952819,2.180909974956298,10.0,1.8301853572916233,1.819677446530107,0.1916801419386561,1.509025400795036,2.085376610512483,10.0,b,2022-01-19,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8842526128169816,1.07,1.8108192448527252,0.34,13.74,86401.0,1.496148714546838,1.6351926869090174,1.6913522300265182,0.0,0.7241379310344828,0.2672413793103448,0.008620689655172414,2022-01,Jan,1,4
1.4252120324502893,1.404332951215566,0.18540112485121182,1.1941485877601876,1.7717122279758566,14.0,1.4384006436201446,1.4101105534156209,0.200106186541583,1.1797648252881623,1.804392049199179,14.0,a,2022-01-28,0.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,1.345142939814815,1.1,1.0975957434778318,0.41,18.26,86400.0,1.5313711445659977,1.3680568468787637,1.3469093178654599,0.0,1.0,0.0,0.0,2022-01,Jan,1,4
2.0747988831339255,2.0835011780424986,0.24406238487861623,1.5832079022661332,2.3677981688634753,15.0,2.0666907978631603,2.0874998180831787,0.22689280247900848,1.5624648149439464,2.3468526316834994,15.0,b,2022-01-28,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.7962341435185183,1.12,1.5331273294688332,0.04,13.25,86400.0,1.6718636839449519,1.942058159802773,1.88242496952765,0.0,0.9422222222222223,0.0,0.057777777777777775,2022-01,Jan,1,4
1.2061290448695123,1.1779917667764241,0.18697906212244933,0.9676507617609825,1.6059774988781723,10.0,1.139650113721261,1.1748006574651648,0.18153344811775776,0.842944182592519,1.4316308939674016,10.0,a,2022-01-29,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4727796296296298,1.08,1.126806143447235,0.09,10.55,86400.0,1.542356754422014,1.3555594242419606,1.3256073660614605,0.0,1.0,0.0,0.0,2022-01,Jan,1,4
2.16365730327566,2.165119354396658,0.07443130830620466,2.057656487169527,2.2748675271527747,8.0,2.063580103886361,2.0336280163722793,0.07562307211285503,1.9721679173528055,2.202799250229059,8.0,b,2022-01-29,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4206461805555557,1.06,1.0531124585447087,0.16,11.75,86400.0,1.569001531167174,1.880039975247323,1.8049693604467258,0.0,0.9866666666666667,0.0,0.013333333333333332,2022-01,Jan,1,4
1.297170077040168,1.2797369437224857,0.22233920322305845,1.0358262472097566,1.6965286203324215,15.0,1.2626816176161495,1.2289496029260354,0.20557294550271316,0.9489632356584111,1.5582282222932684,15.0,a,2022-01-21,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,1.071159619903008,1.07,0.1207471089586857,0.31,2.25,86399.0,1.405300428856558,1.1833144164598342,1.1596377456470461,0.0,1.0,0.0,0.0,2022-01,Jan,1,4
1.2979869129275046,1.3172725785165793,0.11508071942806446,1.0842705417385872,1.472910756317081,26.0,1.2842448158150988,1.2626299818173954,0.17790786121608065,1.0197579702965418,1.7465450944687162,26.0,b,2022-01-22,0.0,22.0,2.0,2.0,0.0,0.8461538461538461,0.07692307692307693,0.07692307692307693,1.150967824074074,1.06,0.3479180857846266,0.74,3.76,86400.0,1.4213162037037037,1.5038538241909158,1.5018209304493046,0.0,0.9423076923076923,0.019230769230769232,0.038461538461538464,2022-01,Jan,1,4
1.5917806653418185,1.6345981349914906,0.127932748241597,1.396501505373981,1.7493642290965008,13.0,1.5141811587250933,1.5455778787691652,0.09203765104446741,1.3521599866954783,1.6511176719802538,13.0,b,2022-01-23,0.0,12.0,0.0,1.0,0.0,0.9230769230769231,0.0,0.07692307692307693,1.595872800925926,1.17,1.066462077403611,0.24,12.11,86400.0,1.4722579089506176,1.4685831356623613,1.4477128752082724,0.0,0.923076923076923,0.025641025641025644,0.05128205128205129,2022-01,Jan,1,4
1.0273138006066362,1.001394791448423,0.22737698139655887,0.5751322775774518,1.4710548228072444,15.0,1.2481480022047198,1.2624000054362077,0.29309372048544785,0.6030544581781885,1.6551215116157632,15.0,d,2022-01-23,0.0,0.0,12.0,3.0,0.0,0.0,0.8,0.2,1.309841487348019,1.09,0.7522364874794204,0.01,7.39,86113.0,1.2542920237380533,1.0273138006066362,1.2481480022047198,0.0,0.0,0.8,0.2,2022-01,Jan,1,4
1.1488468626648451,1.1512290700738,0.08101440158062173,1.0179213196913663,1.2679186157325564,6.0,1.2776296368064965,1.3219600488785168,0.11653684898585157,1.112848666522576,1.4084908819185762,6.0,a,2019-01-21,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0383183833146217,0.89,0.5124869675814794,0.38,6.25,86399.0,1.0842624372638405,0.9297418245966935,1.0162818355255363,0.0,1.0,0.0,0.0,2019-01,Jan,1,4
